run_id	sample_no	animal_id	group	dose_mg	matrix	nominal_timepoint	lloq	concentration	concentration_ug_g	lloq_ug_g	x	color	dose_y	hours
AN411.0-24_01_AB03	206	354	3	60	Plasma	1	1	0.5	5e-4	0.001	3	#c51b8a	2	24
AN411.0-24_01_AB03	190	355	3	60	Plasma	0	1	0.5	5e-4	0.001	3	#c51b8a	2	0
AN411.0-24_01_AB03	74	355	3	60	Plasma	0.020833333333333332	1	2261.8	2.2618	0.001	3	#c51b8a	2	0.5
AN411.0-24_01_AB03	85	355	3	60	Plasma	0.16666666666666666	1	3010.6	3.0105999999999997	0.001	3	#c51b8a	2	4
AN411.0-24_01_AB01	184	355	3	60	Plasma	0.3333333333333333	1	435.6	0.43560000000000004	0.001	3	#c51b8a	2	8
AN411.0-24_01_AB01	203	355	3	60	Plasma	0.5	1	98	0.098	0.001	3	#c51b8a	2	12
AN411.0-24_01_AB03	207	355	3	60	Plasma	1	1	6.5	0.0065	0.001	3	#c51b8a	2	24
AN411.0-24_01_AB03	211	355	3	60	Plasma	2	1	0.5	5e-4	0.001	3	#c51b8a	2	48
AN411.0-24_01_AB03	215	355	3	60	Plasma	3	1	0.5	5e-4	0.001	3	#c51b8a	2	72
AN411.0-24_01_AB03	191	356	3	60	Plasma	0	1	0.5	5e-4	0.001	3	#c51b8a	2	0
AN411.0-24_01_AB03	256	356	3	60	Plasma	0.020833333333333332	1	284.5	0.2845	0.001	3	#c51b8a	2	0.5
AN411.0-24_01_AB03	86	356	3	60	Plasma	0.16666666666666666	1	2030.7	2.0307	0.001	3	#c51b8a	2	4
AN411.0-24_01_AB01	185	356	3	60	Plasma	0.3333333333333333	1	475.1	0.4751	0.001	3	#c51b8a	2	8
AN411.0-24_01_AB01	204	356	3	60	Plasma	0.5	1	79.8	0.0798	0.001	3	#c51b8a	2	12
AN411.0-24_01_AB03	208	356	3	60	Plasma	1	1	2.7	0.0027	0.001	3	#c51b8a	2	24
AN411.0-24_01_AB03	212	356	3	60	Plasma	2	1	1	0.001	0.001	3	#c51b8a	2	48
AN411.0-24_01_AB03	216	356	3	60	Plasma	3	1	0.5	5e-4	0.001	3	#c51b8a	2	72
AN411.0-24_01_AB03	217	401	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	16	401	4	200	Plasma	0.020833333333333332	1	5525.2	5.5252	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	28	401	4	200	Plasma	0.16666666666666666	1	3505.1	3.5051	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	45	401	4	200	Plasma	0.3333333333333333	1	3333.2	3.3331999999999997	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	87	401	4	200	Plasma	0.5	1	1751.9	1.7519	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	234	401	4	200	Plasma	1	1	68.5	0.0685	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	218	402	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	17	402	4	200	Plasma	0.020833333333333332	1	11645.1	11.645100000000001	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	29	402	4	200	Plasma	0.16666666666666666	1	8622.8	8.6228	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	46	402	4	200	Plasma	0.3333333333333333	1	1992.5	1.9925	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	257	402	4	200	Plasma	0.5	1	124.5	0.1245	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	235	402	4	200	Plasma	1	1	3.1	0.0031	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	219	403	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	18	403	4	200	Plasma	0.020833333333333332	1	9431.9	9.431899999999999	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	30	403	4	200	Plasma	0.16666666666666666	1	11574.9	11.5749	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	47	403	4	200	Plasma	0.3333333333333333	1	3142.8	3.1428000000000003	0.001	4	#7a0177	1	8
AN411.0-24_01_AB01	253	403	4	200	Plasma	0.5	1	155.7	0.15569999999999998	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	236	403	4	200	Plasma	1	1	4.8	0.0048	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	220	404	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	19	404	4	200	Plasma	0.020833333333333332	1	8437.7	8.437700000000001	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	31	404	4	200	Plasma	0.16666666666666666	1	9751.7	9.751700000000001	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	48	404	4	200	Plasma	0.3333333333333333	1	5154.7	5.1547	0.001	4	#7a0177	1	8
AN411.0-24_01_AB01	254	404	4	200	Plasma	0.5	1	910.7	0.9107000000000001	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	237	404	4	200	Plasma	1	1	7	0.007	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	221	405	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	20	405	4	200	Plasma	0.020833333333333332	1	3534.5	3.5345	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	32	405	4	200	Plasma	0.16666666666666666	1	10336.1	10.3361	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	49	405	4	200	Plasma	0.3333333333333333	1	8994.8	8.9948	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	88	405	4	200	Plasma	0.5	1	1839.2	1.8392	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	238	405	4	200	Plasma	1	1	27.8	0.027800000000000002	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	246	405	4	200	Plasma	2	1	1.2	0.0012	0.001	4	#7a0177	1	48
AN411.0-24_01_AB03	250	405	4	200	Plasma	3	1	0.5	5e-4	0.001	4	#7a0177	1	72
AN411.0-24_01_AB03	222	406	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	21	406	4	200	Plasma	0.020833333333333332	1	8859.7	8.8597	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	33	406	4	200	Plasma	0.16666666666666666	1	12874.5	12.8745	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	50	406	4	200	Plasma	0.3333333333333333	1	5567.4	5.567399999999999	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	258	406	4	200	Plasma	0.5	1	209.8	0.20980000000000001	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	239	406	4	200	Plasma	1	1	2.9	0.0029	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	247	406	4	200	Plasma	2	1	1.4	0.0014	0.001	4	#7a0177	1	48
AN411.0-24_01_AB03	251	406	4	200	Plasma	3	1	1.2	0.0012	0.001	4	#7a0177	1	72
AN411.0-24_01_AB03	228	451	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	22	451	4	200	Plasma	0.020833333333333332	1	25387.9	25.387900000000002	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	34	451	4	200	Plasma	0.16666666666666666	1	17030.9	17.030900000000003	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	51	451	4	200	Plasma	0.3333333333333333	1	2418.9	2.4189000000000003	0.001	4	#7a0177	1	8
AN411.0-24_01_AB01	257	451	4	200	Plasma	0.5	1	153.6	0.1536	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	240	451	4	200	Plasma	1	1	5.7	0.0057	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	229	452	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	23	452	4	200	Plasma	0.020833333333333332	1	6103.2	6.1032	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	35	452	4	200	Plasma	0.16666666666666666	1	17615.6	17.615599999999997	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	52	452	4	200	Plasma	0.3333333333333333	1	7058.2	7.0582	0.001	4	#7a0177	1	8
AN411.0-24_01_AB01	258	452	4	200	Plasma	0.5	1	452	0.452	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	241	452	4	200	Plasma	1	1	14.7	0.0147	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	230	453	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	24	453	4	200	Plasma	0.020833333333333332	1	3987	3.987	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	36	453	4	200	Plasma	0.16666666666666666	1	7411.7	7.4117	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	53	453	4	200	Plasma	0.3333333333333333	1	5745.7	5.7457	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	89	453	4	200	Plasma	0.5	1	1828.6	1.8286	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	242	453	4	200	Plasma	1	1	65.9	0.0659	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	231	454	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	25	454	4	200	Plasma	0.020833333333333332	1	3053.2	3.0532	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	42	454	4	200	Plasma	0.16666666666666666	1	7795.1	7.795100000000001	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	54	454	4	200	Plasma	0.3333333333333333	1	5270	5.27	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	90	454	4	200	Plasma	0.5	1	1736.7	1.7367000000000001	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	243	454	4	200	Plasma	1	1	282.1	0.2821	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	232	455	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	26	455	4	200	Plasma	0.020833333333333332	1	5478.1	5.4781	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	43	455	4	200	Plasma	0.16666666666666666	1	14429.6	14.4296	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	55	455	4	200	Plasma	0.3333333333333333	1	11450.1	11.4501	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	96	455	4	200	Plasma	0.5	1	1909	1.909	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	244	455	4	200	Plasma	1	1	4.7	0.0047	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	248	455	4	200	Plasma	2	1	2	0.002	0.001	4	#7a0177	1	48
AN411.0-24_01_AB03	252	455	4	200	Plasma	3	1	1.3	0.0013	0.001	4	#7a0177	1	72
AN411.0-24_01_AB03	233	456	4	200	Plasma	0	1	0.5	5e-4	0.001	4	#7a0177	1	0
AN411.0-24_01_AB03	27	456	4	200	Plasma	0.020833333333333332	1	26654.4	26.654400000000003	0.001	4	#7a0177	1	0.5
AN411.0-24_01_AB03	44	456	4	200	Plasma	0.16666666666666666	1	13222.6	13.2226	0.001	4	#7a0177	1	4
AN411.0-24_01_AB03	56	456	4	200	Plasma	0.3333333333333333	1	6120.1	6.120100000000001	0.001	4	#7a0177	1	8
AN411.0-24_01_AB03	259	456	4	200	Plasma	0.5	1	304	0.304	0.001	4	#7a0177	1	12
AN411.0-24_01_AB03	245	456	4	200	Plasma	1	1	32.2	0.0322	0.001	4	#7a0177	1	24
AN411.0-24_01_AB03	249	456	4	200	Plasma	2	1	1.3	0.0013	0.001	4	#7a0177	1	48
AN411.0-24_01_AB03	253	456	4	200	Plasma	3	1	1.4	0.0014	0.001	4	#7a0177	1	72
