run_id	sample_no	animal_id	group	dose_mg	matrix	nominal_timepoint	lloq	concentration	concentration_ug_g	lloq_ug_g	x	color	dose_y	hours
AN410.0-24_01_AB03	64	222	2	0.3	Plasma	0.020833333333333332	1	876.1	0.8761	0.001	2	#f768a1	3	0.5
AN410.0-24_01_AB03	65	223	2	0.3	Plasma	0.020833333333333332	1	5,956.40	5.9563999999999995	0.001	2	#f768a1	3	0.5
AN410.0-24_01_AB03	66	271	2	0.3	Plasma	0.020833333333333332	1	3,398.00	3.398	0.001	2	#f768a1	3	0.5
AN410.0-24_01_AB03	72	272	2	0.3	Plasma	0.020833333333333332	1	784.7	0.7847000000000001	0.001	2	#f768a1	3	0.5
AN410.0-24_01_AB03	73	273	2	0.3	Plasma	0.020833333333333332	1	4,465.80	4.4658	0.001	2	#f768a1	3	0.5
AN410.0-24_01_AB03	78	421	4	3	Plasma	1	1	3.7	0.0037	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	79	422	4	3	Plasma	1	1	7.8	0.0078	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	80	423	4	3	Plasma	1	1	11.2	0.0112	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	81	471	4	3	Plasma	1	1	14.5	0.0145	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	82	472	4	3	Plasma	1	1	13.6	0.0136	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	83	473	4	3	Plasma	1	1	12.5	0.0125	0.001	4	#7a0177	1	24
AN410.0-24_01_AB03	84	424	4	3	Plasma	2	1	4.8	0.0048	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	85	425	4	3	Plasma	2	1	7	0.007	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	86	426	4	3	Plasma	2	1	5.9	0.005900000000000001	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	87	474	4	3	Plasma	2	1	3.9	0.0039	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	88	475	4	3	Plasma	2	1	2.8	0.0028	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	89	476	4	3	Plasma	2	1	BQL	0.001	0.001	4	#7a0177	1	48
AN410.0-24_01_AB03	90	421	4	3	Plasma	3	1	4.5	0.0045	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	91	422	4	3	Plasma	3	1	5.4	0.0054	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	92	423	4	3	Plasma	3	1	4.7	0.0047	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	93	471	4	3	Plasma	3	1	6.3	0.0063	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	94	472	4	3	Plasma	3	1	5.4	0.0054	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	95	473	4	3	Plasma	3	1	6	0.006	0.001	4	#7a0177	1	72
AN410.0-24_01_AB03	101	324	3	1	Plasma	0.5	1	4.5	0.0045	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	102	325	3	1	Plasma	0.5	1	BQL	0.001	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	103	326	3	1	Plasma	0.5	1	2.5	0.0025	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	104	374	3	1	Plasma	0.5	1	12.2	0.012199999999999999	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	105	375	3	1	Plasma	0.5	1	54	0.054	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	106	376	3	1	Plasma	0.5	1	1.8	0.0018	0.001	3	#c51b8a	2	12
AN410.0-24_01_AB03	107	321	3	1	Plasma	1	1	1.4	0.0014	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	108	322	3	1	Plasma	1	1	1.8	0.0018	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	109	323	3	1	Plasma	1	1	1.6	0.0016	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	110	371	3	1	Plasma	1	1	1.5	0.0015	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	111	372	3	1	Plasma	1	1	1.1	0.0011	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	112	373	3	1	Plasma	1	1	1.4	0.0014	0.001	3	#c51b8a	2	24
AN410.0-24_01_AB03	113	324	3	1	Plasma	2	1	1.4	0.0014	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	114	325	3	1	Plasma	2	1	BQL	0.001	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	115	326	3	1	Plasma	2	1	3.7	0.0037	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	116	374	3	1	Plasma	2	1	5	0.005	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	117	375	3	1	Plasma	2	1	3.7	0.0037	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	118	376	3	1	Plasma	2	1	1.8	0.0018	0.001	3	#c51b8a	2	48
AN410.0-24_01_AB03	119	321	3	1	Plasma	3	1	1.7	0.0017	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	120	322	3	1	Plasma	3	1	1.8	0.0018	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	121	323	3	1	Plasma	3	1	1.7	0.0017	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	122	371	3	1	Plasma	3	1	1.7	0.0017	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	128	372	3	1	Plasma	3	1	1.4	0.0014	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	129	373	3	1	Plasma	3	1	1.3	0.0013	0.001	3	#c51b8a	2	72
AN410.0-24_01_AB03	130	224	2	0.3	Plasma	0.16666666666666666	1	43.8	0.0438	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	131	225	2	0.3	Plasma	0.16666666666666666	1	254.5	0.2545	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	132	226	2	0.3	Plasma	0.16666666666666666	1	26.9	0.0269	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	133	274	2	0.3	Plasma	0.16666666666666666	1	4.8	0.0048	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	134	275	2	0.3	Plasma	0.16666666666666666	1	93.4	0.09340000000000001	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	135	276	2	0.3	Plasma	0.16666666666666666	1	29.8	0.0298	0.001	2	#f768a1	3	4
AN410.0-24_01_AB03	136	221	2	0.3	Plasma	0.3333333333333333	1	3.4	0.0034	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	137	222	2	0.3	Plasma	0.3333333333333333	1	33.8	0.0338	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	138	223	2	0.3	Plasma	0.3333333333333333	1	1.2	0.0012	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	139	271	2	0.3	Plasma	0.3333333333333333	1	4.9	0.004900000000000001	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	140	272	2	0.3	Plasma	0.3333333333333333	1	26.1	0.0261	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	141	273	2	0.3	Plasma	0.3333333333333333	1	1.4	0.0014	0.001	2	#f768a1	3	8
AN410.0-24_01_AB03	142	224	2	0.3	Plasma	0.5	1	1.2	0.0012	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	143	225	2	0.3	Plasma	0.5	1	8.1	0.0081	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	144	226	2	0.3	Plasma	0.5	1	3.2	0.0032	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	145	274	2	0.3	Plasma	0.5	1	BQL	0.001	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	146	275	2	0.3	Plasma	0.5	1	1.4	0.0014	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	147	276	2	0.3	Plasma	0.5	1	1.1	0.0011	0.001	2	#f768a1	3	12
AN410.0-24_01_AB03	148	221	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	149	222	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	155	223	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	156	271	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	157	272	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	158	273	2	0.3	Plasma	1	1	BQL	0.001	0.001	2	#f768a1	3	24
AN410.0-24_01_AB03	159	224	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	160	225	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	161	226	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	162	274	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	163	275	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	164	276	2	0.3	Plasma	2	1	BQL	0.001	0.001	2	#f768a1	3	48
AN410.0-24_01_AB03	165	221	2	0.3	Plasma	3	1	1.1	0.0011	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	166	222	2	0.3	Plasma	3	1	1	0.001	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	167	223	2	0.3	Plasma	3	1	BQL	0.001	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	168	271	2	0.3	Plasma	3	1	BQL	0.001	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	169	272	2	0.3	Plasma	3	1	BQL	0.001	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	170	273	2	0.3	Plasma	3	1	BQL	0.001	0.001	2	#f768a1	3	72
AN410.0-24_01_AB03	171	121	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	172	122	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	173	123	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	174	171	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	175	172	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	176	173	1	0	Plasma	0.020833333333333332	1	BQL	0.001	0.001	1	#fbb4b9	4	0.5
AN410.0-24_01_AB03	177	476	4	3	Plasma	0.16666666666666666	1	30.1	0.030100000000000002	0.001	4	#7a0177	1	4
AN410.0-24_01_AB03	178	476	4	3	Plasma	0.5	1	2.4	0.0024	0.001	4	#7a0177	1	12
AN410.0-24_01_AB03	179	426	4	3	Plasma	0.5	1	15.1	0.015099999999999999	0.001	4	#7a0177	1	12
AN410.0-24_01_AB03	180	372	3	1	Plasma	0.3333333333333333	1	17.4	0.0174	0.001	3	#c51b8a	2	8
